,date,year,month,day,time,hope_discharge_m3_s,carbon_class,AMLE_loadest
16581,2024-01-20,2024,1,20,2000,453.6316013,DOC,93.14
16582,2024-01-20,2024,1,20,2100,451.6494407,DOC,92.38
16583,2024-01-20,2024,1,20,2200,451.366275,DOC,92.31
16584,2024-01-20,2024,1,20,2300,451.366275,DOC,92.39
16585,2024-01-21,2024,1,21,0,452.7821039,DOC,92.9
16586,2024-01-21,2024,1,21,100,453.3484355,DOC,93.1
16587,2024-01-21,2024,1,21,200,453.6316013,DOC,93.24
16588,2024-01-21,2024,1,21,300,454.7642645,DOC,93.69
16589,2024-01-21,2024,1,21,400,455.6137619,DOC,93.98
16590,2024-01-21,2024,1,21,500,457.3127566,DOC,94.61
16591,2024-01-21,2024,1,21,600,457.5959224,DOC,94.72
16592,2024-01-21,2024,1,21,700,458.4454198,DOC,95.05
16593,2024-01-21,2024,1,21,800,459.2949172,DOC,95.4
16594,2024-01-21,2024,1,21,900,459.8612488,DOC,95.64
16595,2024-01-21,2024,1,21,1000,459.578083,DOC,95.57
16596,2024-01-21,2024,1,21,1100,459.2949172,DOC,95.5
16597,2024-01-21,2024,1,21,1200,459.2949172,DOC,95.55
16598,2024-01-21,2024,1,21,1300,461.8434093,DOC,96.43
16599,2024-01-21,2024,1,21,1400,462.9760725,DOC,96.88
16600,2024-01-21,2024,1,21,1500,464.6750673,DOC,97.57
16601,2024-01-21,2024,1,21,1600,466.374062,DOC,98.24
16602,2024-01-21,2024,1,21,1700,468.3562226,DOC,98.96
16603,2024-01-21,2024,1,21,1800,470.9047147,DOC,99.94
16604,2024-01-21,2024,1,21,1900,473.7363726,DOC,100.97
16605,2024-01-21,2024,1,21,2000,476.001699,DOC,101.86
16606,2024-01-21,2024,1,21,2100,478.2670253,DOC,102.71
16607,2024-01-21,2024,1,21,2200,479.6828543,DOC,103.26
16608,2024-01-21,2024,1,21,2300,482.797678,DOC,104.4
16609,2024-01-22,2024,1,22,0,484.213507,DOC,105.01
16610,2024-01-22,2024,1,22,100,487.6114965,DOC,106.27
16611,2024-01-22,2024,1,22,200,490.4431545,DOC,107.38
16612,2024-01-22,2024,1,22,300,493.5579782,DOC,108.56
16613,2024-01-22,2024,1,22,400,496.1064703,DOC,109.51
16614,2024-01-22,2024,1,22,500,497.5222993,DOC,110.01
16615,2024-01-22,2024,1,22,600,499.7876257,DOC,110.91
16616,2024-01-22,2024,1,22,700,500.9202888,DOC,111.37
16617,2024-01-22,2024,1,22,800,502.052952,DOC,111.77
16618,2024-01-22,2024,1,22,900,503.468781,DOC,112.42
16619,2024-01-22,2024,1,22,1000,507.7162679,DOC,114.04
16620,2024-01-22,2024,1,22,1100,511.3974232,DOC,115.45
16621,2024-01-22,2024,1,22,1200,514.5122469,DOC,116.64
16622,2024-01-22,2024,1,22,1300,518.7597338,DOC,118.27
16623,2024-01-22,2024,1,22,1400,523.0072207,DOC,119.91
16624,2024-01-22,2024,1,22,1500,528.3873708,DOC,121.93
16625,2024-01-22,2024,1,22,1600,532.0685261,DOC,123.41
16626,2024-01-22,2024,1,22,1700,534.6170183,DOC,124.42
16627,2024-01-22,2024,1,22,1800,536.0328472,DOC,124.99
16628,2024-01-22,2024,1,22,1900,536.0328472,DOC,125.02
16629,2024-01-22,2024,1,22,2000,538.5813394,DOC,125.97
16630,2024-01-22,2024,1,22,2100,540.8466657,DOC,126.89
16631,2024-01-22,2024,1,22,2200,543.1119921,DOC,127.72
16632,2024-01-22,2024,1,22,2300,543.6783237,DOC,128
16633,2024-01-23,2024,1,23,0,545.0941526,DOC,128.54
16634,2024-01-23,2024,1,23,100,547.359479,DOC,129.44
16635,2024-01-23,2024,1,23,200,549.6248053,DOC,130.42
16636,2024-01-23,2024,1,23,300,551.6069659,DOC,131.13
16637,2024-01-23,2024,1,23,400,554.7217896,DOC,132.37
16638,2024-01-23,2024,1,23,500,558.4029449,DOC,133.84
16639,2024-01-23,2024,1,23,600,562.0841002,DOC,135.32
16640,2024-01-23,2024,1,23,700,567.7474161,DOC,137.47
16641,2024-01-23,2024,1,23,800,570.8622398,DOC,138.69
16642,2024-01-23,2024,1,23,900,575.6760583,DOC,140.59
16643,2024-01-23,2024,1,23,1000,580.206711,DOC,142.36
16644,2024-01-23,2024,1,23,1100,583.8878663,DOC,143.88
16645,2024-01-23,2024,1,23,1200,595.2144981,DOC,148.31
16646,2024-01-23,2024,1,23,1300,605.6916325,DOC,152.45
16647,2024-01-23,2024,1,23,1400,613.6202747,DOC,155.51
16648,2024-01-23,2024,1,23,1500,613.3371089,DOC,155.48
16649,2024-01-23,2024,1,23,1600,627.2122328,DOC,160.84
16650,2024-01-23,2024,1,23,1700,637.6893671,DOC,165.05
16651,2024-01-23,2024,1,23,1800,641.3705224,DOC,166.52
16652,2024-01-23,2024,1,23,1900,639.9546935,DOC,166.04
16653,2024-01-23,2024,1,23,2000,641.0873566,DOC,166.51
16654,2024-01-23,2024,1,23,2100,642.7863514,DOC,167.14
16655,2024-01-23,2024,1,23,2200,644.2021804,DOC,167.73
16656,2024-01-23,2024,1,23,2300,646.1843409,DOC,168.62
16657,2024-01-24,2024,1,24,0,647.8833357,DOC,169.25
16658,2024-01-24,2024,1,24,100,649.2991647,DOC,169.95
16659,2024-01-24,2024,1,24,200,652.4139884,DOC,171.13
16660,2024-01-24,2024,1,24,300,655.2456463,DOC,172.35
16661,2024-01-24,2024,1,24,400,657.7941385,DOC,173.31
16662,2024-01-24,2024,1,24,500,660.6257964,DOC,174.46
16663,2024-01-24,2024,1,24,600,662.607957,DOC,175.36
16664,2024-01-24,2024,1,24,700,664.0237859,DOC,175.99
16665,2024-01-24,2024,1,24,800,666.2891123,DOC,176.92
16666,2024-01-24,2024,1,24,900,667.988107,DOC,177.55
16667,2024-01-24,2024,1,24,1000,669.6871018,DOC,178.32
16668,2024-01-24,2024,1,24,1100,672.5187597,DOC,179.41
16669,2024-01-24,2024,1,24,1200,674.2177545,DOC,180.21
16670,2024-01-24,2024,1,24,1300,677.8989098,DOC,181.7
16671,2024-01-24,2024,1,24,1400,682.4295625,DOC,183.49
16672,2024-01-24,2024,1,24,1500,685.5443862,DOC,184.75
16673,2024-01-24,2024,1,24,1600,687.243381,DOC,185.48
16674,2024-01-24,2024,1,24,1700,691.2077021,DOC,187.14
16675,2024-01-24,2024,1,24,1800,690.6413705,DOC,186.96
16676,2024-01-24,2024,1,24,1900,690.6413705,DOC,186.97
16677,2024-01-24,2024,1,24,2000,690.9245363,DOC,187.15
16678,2024-01-24,2024,1,24,2100,690.6413705,DOC,187.1
16679,2024-01-24,2024,1,24,2200,690.3582047,DOC,186.95
16680,2024-01-24,2024,1,24,2300,688.9423758,DOC,186.43
16681,2024-01-25,2024,1,25,0,688.3760442,DOC,186.28
16682,2024-01-25,2024,1,25,100,689.7918731,DOC,186.85
16683,2024-01-25,2024,1,25,200,689.5087073,DOC,186.83
16684,2024-01-25,2024,1,25,300,690.0750389,DOC,187.08
16685,2024-01-25,2024,1,25,400,690.6413705,DOC,187.42
16686,2024-01-25,2024,1,25,500,690.6413705,DOC,187.47
16687,2024-01-25,2024,1,25,600,690.3582047,DOC,187.35
16688,2024-01-25,2024,1,25,700,690.3582047,DOC,187.43
16689,2024-01-25,2024,1,25,800,690.9245363,DOC,187.7
16690,2024-01-25,2024,1,25,900,692.0571995,DOC,188.21
16691,2024-01-25,2024,1,25,1000,693.1898627,DOC,188.69
16692,2024-01-25,2024,1,25,1100,694.03936,DOC,189.1
16693,2024-01-25,2024,1,25,1200,696.3046864,DOC,190.04
16694,2024-01-25,2024,1,25,1300,696.5878522,DOC,190.15
16695,2024-01-25,2024,1,25,1400,697.1541838,DOC,190.39
16696,2024-01-25,2024,1,25,1500,696.5878522,DOC,190.21
16697,2024-01-25,2024,1,25,1600,695.455189,DOC,189.86
16698,2024-01-25,2024,1,25,1700,694.8888574,DOC,189.67
16699,2024-01-25,2024,1,25,1800,695.1720232,DOC,189.85
16700,2024-01-25,2024,1,25,1900,695.455189,DOC,190.03
16701,2024-01-25,2024,1,25,2000,696.3046864,DOC,190.34
16702,2024-01-25,2024,1,25,2100,696.5878522,DOC,190.49
16703,2024-01-25,2024,1,25,2200,697.1541838,DOC,190.77
16704,2024-01-25,2024,1,25,2300,698.0036812,DOC,191.14
16705,2024-01-26,2024,1,26,0,697.7205154,DOC,191.12
16706,2024-01-26,2024,1,26,100,698.5700127,DOC,191.5
16707,2024-01-26,2024,1,26,200,699.1363443,DOC,191.75
16708,2024-01-26,2024,1,26,300,700.2690075,DOC,192.29
16709,2024-01-26,2024,1,26,400,701.4016707,DOC,192.81
16710,2024-01-26,2024,1,26,500,702.2511681,DOC,193.15
16711,2024-01-26,2024,1,26,600,704.7996602,DOC,194.16
16712,2024-01-26,2024,1,26,700,706.2154892,DOC,194.78
16713,2024-01-26,2024,1,26,800,708.7639813,DOC,195.92
16714,2024-01-26,2024,1,26,900,711.3124735,DOC,196.97
16715,2024-01-26,2024,1,26,1000,713.5777998,DOC,197.95
16716,2024-01-26,2024,1,26,1100,716.1262919,DOC,198.96
16717,2024-01-26,2024,1,26,1200,717.5421209,DOC,199.58
16718,2024-01-26,2024,1,26,1300,720.3737788,DOC,200.72
16719,2024-01-26,2024,1,26,1400,721.7896078,DOC,201.37
16720,2024-01-26,2024,1,26,1500,723.7717684,DOC,202.22
16721,2024-01-26,2024,1,26,1600,725.4707631,DOC,202.97
16722,2024-01-26,2024,1,26,1700,726.6034263,DOC,203.45
16723,2024-01-26,2024,1,26,1800,728.8687527,DOC,204.37
16724,2024-01-26,2024,1,26,1900,729.71825,DOC,204.75
16725,2024-01-26,2024,1,26,2000,731.7004106,DOC,205.71
16726,2024-01-26,2024,1,26,2100,733.1162396,DOC,206.26
16727,2024-01-26,2024,1,26,2200,735.6647317,DOC,207.38
16728,2024-01-26,2024,1,26,2300,737.930058,DOC,208.3
16729,2024-01-27,2024,1,27,0,738.4963896,DOC,208.58
16730,2024-01-27,2024,1,27,100,739.6290528,DOC,209.06
16731,2024-01-27,2024,1,27,200,741.0448818,DOC,209.68
16732,2024-01-27,2024,1,27,300,742.177545,DOC,210.17
16733,2024-01-27,2024,1,27,400,743.8765397,DOC,210.92
16734,2024-01-27,2024,1,27,500,744.4428713,DOC,211.24
16735,2024-01-27,2024,1,27,600,746.4250319,DOC,212.06
16736,2024-01-27,2024,1,27,700,748.4071924,DOC,212.95
16737,2024-01-27,2024,1,27,800,750.6725188,DOC,213.87
16738,2024-01-27,2024,1,27,900,752.3715135,DOC,214.66
16739,2024-01-27,2024,1,27,1000,754.9200057,DOC,215.69
16740,2024-01-27,2024,1,27,1100,756.9021662,DOC,216.54
16741,2024-01-27,2024,1,27,1200,759.4506584,DOC,217.67
16742,2024-01-27,2024,1,27,1300,761.4328189,DOC,218.46
16743,2024-01-27,2024,1,27,1400,764.5476426,DOC,219.75
16744,2024-01-27,2024,1,27,1500,767.6624664,DOC,221.05
16745,2024-01-27,2024,1,27,1600,771.0604559,DOC,222.51
16746,2024-01-27,2024,1,27,1700,775.024777,DOC,224.21
16747,2024-01-27,2024,1,27,1800,780.1217613,DOC,226.24
16748,2024-01-27,2024,1,27,1900,786.6345745,DOC,228.98
16749,2024-01-27,2024,1,27,2000,792.864222,DOC,231.55
16750,2024-01-27,2024,1,27,2100,802.7750248,DOC,235.5
16751,2024-01-27,2024,1,27,2200,815.2343197,DOC,240.58
16752,2024-01-27,2024,1,27,2300,828.2599462,DOC,245.93
16753,2024-01-28,2024,1,28,0,848.3647175,DOC,253.99
16754,2024-01-28,2024,1,28,100,875.8317995,DOC,265.14
16755,2024-01-28,2024,1,28,200,917.1740054,DOC,281.67
16756,2024-01-28,2024,1,28,300,971.8250035,DOC,303.46
16757,2024-01-28,2024,1,28,400,1041.766955,DOC,330.96
16758,2024-01-28,2024,1,28,500,1122.469206,DOC,362.42
16759,2024-01-28,2024,1,28,600,1215.913918,DOC,398.18
16760,2024-01-28,2024,1,28,700,1279.05989,DOC,422.12
16761,2024-01-28,2024,1,28,800,1324.083251,DOC,438.98
16762,2024-01-28,2024,1,28,900,1358.346312,DOC,451.72
16763,2024-01-28,2024,1,28,1000,1374.203596,DOC,457.66
16764,2024-01-28,2024,1,28,1100,1379.017415,DOC,459.62
16765,2024-01-28,2024,1,28,1200,1374.203596,DOC,457.91
16766,2024-01-28,2024,1,28,1300,1364.292793,DOC,454.35
16767,2024-01-28,2024,1,28,1400,1355.79782,DOC,451.41
16768,2024-01-28,2024,1,28,1500,1339.091038,DOC,445.37
16769,2024-01-28,2024,1,28,1600,1326.631743,DOC,440.85
16770,2024-01-28,2024,1,28,1700,1313.322951,DOC,436.01
16771,2024-01-28,2024,1,28,1800,1300.863656,DOC,431.47
16772,2024-01-28,2024,1,28,1900,1287.554863,DOC,426.6
16773,2024-01-28,2024,1,28,2000,1275.945066,DOC,422.33
16774,2024-01-28,2024,1,28,2100,1265.751097,DOC,418.68
16775,2024-01-28,2024,1,28,2200,1258.388787,DOC,415.97
16776,2024-01-28,2024,1,28,2300,1249.893813,DOC,412.93
16777,2024-01-29,2024,1,29,0,1244.230497,DOC,410.83
16778,2024-01-29,2024,1,29,100,1239.98301,DOC,409.36
16779,2024-01-29,2024,1,29,200,1239.98301,DOC,409.47
16780,2024-01-29,2024,1,29,300,1239.98301,DOC,409.58
16781,2024-01-29,2024,1,29,400,1239.98301,DOC,409.69
16782,2024-01-29,2024,1,29,500,1245.929492,DOC,412.01
16783,2024-01-29,2024,1,29,600,1253.291802,DOC,414.96
16784,2024-01-29,2024,1,29,700,1263.202605,DOC,418.85
16785,2024-01-29,2024,1,29,800,1275.095568,DOC,423.36
16786,2024-01-29,2024,1,29,900,1285.006371,DOC,427.24
16787,2024-01-29,2024,1,29,1000,1295.766671,DOC,431.43
16788,2024-01-29,2024,1,29,1100,1304.261645,DOC,434.68
16789,2024-01-29,2024,1,29,1200,1312.473453,DOC,437.91
16790,2024-01-29,2024,1,29,1300,1319.269432,DOC,440.53
16791,2024-01-29,2024,1,29,1400,1324.083251,DOC,442.52
16792,2024-01-29,2024,1,29,1500,1320.11893,DOC,441.07
16793,2024-01-29,2024,1,29,1600,1321.251593,DOC,441.65
16794,2024-01-29,2024,1,29,1700,1322.384256,DOC,442.22
16795,2024-01-29,2024,1,29,1800,1323.516919,DOC,442.79
16796,2024-01-29,2024,1,29,1900,1324.932748,DOC,443.37
16797,2024-01-29,2024,1,29,2000,1326.065411,DOC,443.94
16798,2024-01-29,2024,1,29,2100,1327.198074,DOC,444.52
16799,2024-01-29,2024,1,29,2200,1328.613903,DOC,445.09
16800,2024-01-29,2024,1,29,2300,1329.746567,DOC,445.66
16801,2024-01-30,2024,1,30,0,1330.87923,DOC,446.24
16802,2024-01-30,2024,1,30,100,1332.295059,DOC,446.81
16803,2024-01-30,2024,1,30,200,1333.427722,DOC,447.39
16804,2024-01-30,2024,1,30,300,1334.560385,DOC,447.96
16805,2024-01-30,2024,1,30,400,1335.976214,DOC,448.54
16806,2024-01-30,2024,1,30,500,1337.108877,DOC,449.11
16807,2024-01-30,2024,1,30,600,1338.24154,DOC,449.69
16808,2024-01-30,2024,1,30,700,1339.374204,DOC,450.26
16809,2024-01-30,2024,1,30,800,1340.790033,DOC,450.84
16810,2024-01-30,2024,1,30,900,1341.922696,DOC,451.41
16811,2024-01-30,2024,1,30,1000,1343.055359,DOC,451.99
16812,2024-01-30,2024,1,30,1100,1344.471188,DOC,452.57
16813,2024-01-30,2024,1,30,1200,1345.603851,DOC,453.14
16814,2024-01-30,2024,1,30,1300,1346.736514,DOC,453.72
16815,2024-01-30,2024,1,30,1400,1348.152343,DOC,454.29
16816,2024-01-30,2024,1,30,1500,1349.285006,DOC,454.87
16817,2024-01-30,2024,1,30,1600,1350.41767,DOC,455.45
16818,2024-01-30,2024,1,30,1700,1351.833499,DOC,456.02
16819,2024-01-30,2024,1,30,1800,1352.966162,DOC,456.6
16820,2024-01-30,2024,1,30,1900,1354.098825,DOC,457.18
16821,2024-01-30,2024,1,30,2000,1355.231488,DOC,457.75
16822,2024-01-30,2024,1,30,2100,1356.647317,DOC,458.33
16823,2024-01-30,2024,1,30,2200,1357.77998,DOC,458.91
16824,2024-01-30,2024,1,30,2300,1358.912643,DOC,459.49
16825,2024-01-31,2024,1,31,0,1360.328472,DOC,460.06
16826,2024-01-31,2024,1,31,100,1361.461135,DOC,460.64
16827,2024-01-31,2024,1,31,200,1362.593799,DOC,461.22
16828,2024-01-31,2024,1,31,300,1364.009628,DOC,461.8
16829,2024-01-31,2024,1,31,400,1365.142291,DOC,462.37
16830,2024-01-31,2024,1,31,500,1366.274954,DOC,462.95
16831,2024-01-31,2024,1,31,600,1367.407617,DOC,463.53
16832,2024-01-31,2024,1,31,700,1368.823446,DOC,464.11
16833,2024-01-31,2024,1,31,800,1369.956109,DOC,464.69
16834,2024-01-31,2024,1,31,900,1371.088772,DOC,465.26
16835,2024-01-31,2024,1,31,1000,1372.504601,DOC,465.84
16836,2024-01-31,2024,1,31,1100,1373.637265,DOC,466.42
16837,2024-01-31,2024,1,31,1200,1374.769928,DOC,467
16838,2024-01-31,2024,1,31,1300,1376.185757,DOC,467.58
16839,2024-01-31,2024,1,31,1400,1377.31842,DOC,468.16
16840,2024-01-31,2024,1,31,1500,1378.451083,DOC,468.74
16841,2024-01-31,2024,1,31,1600,1379.866912,DOC,469.32
16842,2024-01-31,2024,1,31,1700,1380.999575,DOC,469.9
16843,2024-01-31,2024,1,31,1800,1382.132238,DOC,470.47
16844,2024-01-31,2024,1,31,1900,1383.264902,DOC,471.05
16845,2024-01-31,2024,1,31,2000,1384.680731,DOC,471.63
16846,2024-01-31,2024,1,31,2100,1385.813394,DOC,472.21
16847,2024-01-31,2024,1,31,2200,1386.946057,DOC,472.79
16848,2024-01-31,2024,1,31,2300,1388.361886,DOC,473.37
16849,2024-02-01,2024,2,1,0,1389.494549,DOC,473.95
16850,2024-02-01,2024,2,1,100,1390.627212,DOC,474.53
16851,2024-02-01,2024,2,1,200,1392.043041,DOC,475.11
16852,2024-02-01,2024,2,1,300,1393.175704,DOC,475.69
16853,2024-02-01,2024,2,1,400,1394.308368,DOC,476.27
16854,2024-02-01,2024,2,1,500,1395.724197,DOC,476.86
16855,2024-02-01,2024,2,1,600,1396.85686,DOC,477.44
16856,2024-02-01,2024,2,1,700,1397.989523,DOC,478.02
16857,2024-02-01,2024,2,1,800,1399.122186,DOC,478.6
16858,2024-02-01,2024,2,1,900,1400.538015,DOC,479.18
16859,2024-02-01,2024,2,1,1000,1401.670678,DOC,479.76
16860,2024-02-01,2024,2,1,1100,1402.803341,DOC,480.34
16861,2024-02-01,2024,2,1,1200,1404.21917,DOC,480.92
16862,2024-02-01,2024,2,1,1300,1405.351833,DOC,481.5
16863,2024-02-01,2024,2,1,1400,1406.484497,DOC,482.09
16864,2024-02-01,2024,2,1,1500,1407.900326,DOC,482.67
16865,2024-02-01,2024,2,1,1600,1409.032989,DOC,483.25
16866,2024-02-01,2024,2,1,1700,1410.165652,DOC,483.83
16867,2024-02-01,2024,2,1,1800,1411.581481,DOC,484.41
16868,2024-02-01,2024,2,1,1900,1412.714144,DOC,484.99
16869,2024-02-01,2024,2,1,2000,1413.846807,DOC,485.58
16870,2024-02-01,2024,2,1,2100,1414.97947,DOC,486.16
16871,2024-02-01,2024,2,1,2200,1416.395299,DOC,486.74
16872,2024-02-01,2024,2,1,2300,1417.527963,DOC,487.32
16873,2024-02-02,2024,2,2,0,1418.660626,DOC,487.91
16874,2024-02-02,2024,2,2,100,1420.076455,DOC,488.49
16875,2024-02-02,2024,2,2,200,1421.209118,DOC,489.07
16876,2024-02-02,2024,2,2,300,1422.341781,DOC,489.66
16877,2024-02-02,2024,2,2,400,1423.75761,DOC,490.24
16878,2024-02-02,2024,2,2,500,1424.890273,DOC,490.82
16879,2024-02-02,2024,2,2,600,1426.022936,DOC,491.4
16880,2024-02-02,2024,2,2,700,1427.438765,DOC,491.99
16881,2024-02-02,2024,2,2,800,1428.571429,DOC,492.57
16882,2024-02-02,2024,2,2,900,1429.704092,DOC,493.15
16883,2024-02-02,2024,2,2,1000,1430.836755,DOC,493.74
16884,2024-02-02,2024,2,2,1100,1432.252584,DOC,494.32
16885,2024-02-02,2024,2,2,1200,1433.385247,DOC,494.91
16886,2024-02-02,2024,2,2,1300,1434.51791,DOC,495.49
16887,2024-02-02,2024,2,2,1400,1435.933739,DOC,496.07
16888,2024-02-02,2024,2,2,1500,1437.066402,DOC,496.66
16889,2024-02-02,2024,2,2,1600,1438.199066,DOC,497.24
16890,2024-02-02,2024,2,2,1700,1439.614895,DOC,497.83
16891,2024-02-02,2024,2,2,1800,1440.747558,DOC,498.41
16892,2024-02-02,2024,2,2,1900,1441.880221,DOC,498.99
16893,2024-02-02,2024,2,2,2000,1443.29605,DOC,499.58
16894,2024-02-02,2024,2,2,2100,1444.428713,DOC,500.16
16895,2024-02-02,2024,2,2,2200,1445.561376,DOC,500.75
16896,2024-02-02,2024,2,2,2300,1446.694039,DOC,501.33
16897,2024-02-03,2024,2,3,0,1448.109868,DOC,501.92
16898,2024-02-03,2024,2,3,100,1449.242532,DOC,502.5
16899,2024-02-03,2024,2,3,200,1450.375195,DOC,503.09
16900,2024-02-03,2024,2,3,300,1451.791024,DOC,503.67
16901,2024-02-03,2024,2,3,400,1452.923687,DOC,504.26
16902,2024-02-03,2024,2,3,500,1454.05635,DOC,504.84
16903,2024-02-03,2024,2,3,600,1455.472179,DOC,505.43
16904,2024-02-03,2024,2,3,700,1456.604842,DOC,506.01
16905,2024-02-03,2024,2,3,800,1457.737505,DOC,506.6
16906,2024-02-03,2024,2,3,900,1458.870168,DOC,507.19
16907,2024-02-03,2024,2,3,1000,1460.285997,DOC,507.77
16908,2024-02-03,2024,2,3,1100,1461.418661,DOC,508.36
16909,2024-02-03,2024,2,3,1200,1462.551324,DOC,508.94
16910,2024-02-03,2024,2,3,1300,1463.967153,DOC,509.53
16911,2024-02-03,2024,2,3,1400,1465.099816,DOC,510.12
16912,2024-02-03,2024,2,3,1500,1466.232479,DOC,510.7
16913,2024-02-03,2024,2,3,1600,1467.648308,DOC,511.29
16914,2024-02-03,2024,2,3,1700,1468.780971,DOC,511.88
16915,2024-02-03,2024,2,3,1800,1469.913634,DOC,512.46
16916,2024-02-03,2024,2,3,1900,1471.329463,DOC,513.05
16917,2024-02-03,2024,2,3,2000,1472.462127,DOC,513.64
16918,2024-02-03,2024,2,3,2100,1473.59479,DOC,514.22
16919,2024-02-03,2024,2,3,2200,1474.727453,DOC,514.81
16920,2024-02-03,2024,2,3,2300,1476.143282,DOC,515.4
16921,2024-02-04,2024,2,4,0,1477.275945,DOC,515.98
16922,2024-02-04,2024,2,4,100,1478.408608,DOC,516.57
16923,2024-02-04,2024,2,4,200,1479.824437,DOC,517.16
16924,2024-02-04,2024,2,4,300,1480.9571,DOC,517.74
16925,2024-02-04,2024,2,4,400,1482.089764,DOC,518.33
16926,2024-02-04,2024,2,4,500,1483.505593,DOC,518.92
16927,2024-02-04,2024,2,4,600,1484.638256,DOC,519.51
16928,2024-02-04,2024,2,4,700,1485.770919,DOC,520.09
16929,2024-02-04,2024,2,4,800,1487.186748,DOC,520.68
16930,2024-02-04,2024,2,4,900,1488.319411,DOC,521.27
16931,2024-02-04,2024,2,4,1000,1489.452074,DOC,521.86
16932,2024-02-04,2024,2,4,1100,1490.584737,DOC,522.45
16933,2024-02-04,2024,2,4,1200,1492.000566,DOC,523.03
16934,2024-02-04,2024,2,4,1300,1493.13323,DOC,523.62
16935,2024-02-04,2024,2,4,1400,1494.265893,DOC,524.21
16936,2024-02-04,2024,2,4,1500,1495.681722,DOC,524.8
16937,2024-02-04,2024,2,4,1600,1496.814385,DOC,525.39
16938,2024-02-04,2024,2,4,1700,1497.947048,DOC,525.97
16939,2024-02-04,2024,2,4,1800,1499.362877,DOC,526.56
16940,2024-02-04,2024,2,4,1900,1500.49554,DOC,527.15
16941,2024-02-04,2024,2,4,2000,1501.628203,DOC,527.74
16942,2024-02-04,2024,2,4,2100,1503.044032,DOC,528.33
16943,2024-02-04,2024,2,4,2200,1504.176695,DOC,528.92
16944,2024-02-04,2024,2,4,2300,1505.309359,DOC,529.51
16945,2024-02-05,2024,2,5,0,1506.442022,DOC,530.09
16946,2024-02-05,2024,2,5,100,1507.857851,DOC,530.68
16947,2024-02-05,2024,2,5,200,1508.990514,DOC,531.27
16948,2024-02-05,2024,2,5,300,1510.123177,DOC,531.86
16949,2024-02-05,2024,2,5,400,1511.539006,DOC,532.45
16950,2024-02-05,2024,2,5,500,1512.671669,DOC,533.04
16951,2024-02-05,2024,2,5,600,1513.804332,DOC,533.63
16952,2024-02-05,2024,2,5,700,1515.220161,DOC,534.22
16953,2024-02-05,2024,2,5,800,1516.352825,DOC,534.81
16954,2024-02-05,2024,2,5,900,1517.485488,DOC,535.4
16955,2024-02-05,2024,2,5,1000,1518.901317,DOC,535.99
16956,2024-02-05,2024,2,5,1100,1520.03398,DOC,536.58
16957,2024-02-05,2024,2,5,1200,1518.334985,DOC,536.08
16958,2024-02-05,2024,2,5,1300,1516.63599,DOC,535.58
16959,2024-02-05,2024,2,5,1400,1512.388503,DOC,534.14
16960,2024-02-05,2024,2,5,1500,1502.477701,DOC,530.48
16961,2024-02-05,2024,2,5,1600,1493.416395,DOC,527.13
16962,2024-02-05,2024,2,5,1700,1478.408608,DOC,521.56
16963,2024-02-05,2024,2,5,1800,1469.064137,DOC,518.19
16964,2024-02-05,2024,2,5,1900,1457.45434,DOC,513.85
16965,2024-02-05,2024,2,5,2000,1446.694039,DOC,509.82
16966,2024-02-05,2024,2,5,2100,1440.747558,DOC,507.7
16967,2024-02-05,2024,2,5,2200,1439.89806,DOC,507.5
16968,2024-02-05,2024,2,5,2300,1439.048563,DOC,507.3
16969,2024-02-06,2024,2,6,0,1439.89806,DOC,507.74
16970,2024-02-06,2024,2,6,100,1439.89806,DOC,507.86
16971,2024-02-06,2024,2,6,200,1440.747558,DOC,508.3
16972,2024-02-06,2024,2,6,300,1441.597055,DOC,508.74
16973,2024-02-06,2024,2,6,400,1439.89806,DOC,508.22
16974,2024-02-06,2024,2,6,500,1439.89806,DOC,508.34
16975,2024-02-06,2024,2,6,600,1439.89806,DOC,508.46
16976,2024-02-06,2024,2,6,700,1440.747558,DOC,508.9
16977,2024-02-06,2024,2,6,800,1439.89806,DOC,508.7
16978,2024-02-06,2024,2,6,900,1437.349568,DOC,507.86
16979,2024-02-06,2024,2,6,1000,1435.084242,DOC,507.01
16980,2024-02-06,2024,2,6,1100,1432.53575,DOC,506.16
16981,2024-02-06,2024,2,6,1200,1429.987258,DOC,505.32
16982,2024-02-06,2024,2,6,1300,1429.987258,DOC,505.43
16983,2024-02-06,2024,2,6,1400,1426.589268,DOC,504.26
16984,2024-02-06,2024,2,6,1500,1425.739771,DOC,504.06
16985,2024-02-06,2024,2,6,1600,1421.77545,DOC,502.56
16986,2024-02-06,2024,2,6,1700,1421.77545,DOC,502.68
16987,2024-02-06,2024,2,6,1800,1422.624947,DOC,503.12
16988,2024-02-06,2024,2,6,1900,1420.076455,DOC,502.26
16989,2024-02-06,2024,2,6,2000,1421.77545,DOC,503.03
16990,2024-02-06,2024,2,6,2100,1420.076455,DOC,502.5
16991,2024-02-06,2024,2,6,2200,1421.77545,DOC,503.26
16992,2024-02-06,2024,2,6,2300,1420.076455,DOC,502.73
16993,2024-02-07,2024,2,7,0,1420.076455,DOC,502.85
16994,2024-02-07,2024,2,7,100,1420.076455,DOC,502.96
16995,2024-02-07,2024,2,7,200,1420.076455,DOC,503.08
16996,2024-02-07,2024,2,7,300,1420.925952,DOC,503.52
